InvoiceHeader__InvoiceNumber,InvoiceHeader__AccountName,InvoiceHeader__AccountStreet,InvoiceHeader__AccountCity,InvoiceHeader__AccountZIP,InvoiceHeader__AccountCountry,InvoiceHeader__BillingAccountNumber,InvoiceHeader__BillingAccountName,InvoiceHeader__BillingAccountStreet,InvoiceHeader__BillingAccountCity,InvoiceHeader__BillingAccountZIP,InvoiceHeader__BillingAccountCountry,InvoiceHeader__IssueDate,InvoiceHeader__DueDate,InvoiceHeader__DeliveryDate,InvoiceHeader__Currency,InvoiceHeader__TotalNetAmount,InvoiceHeader__TotalVAT,InvoiceHeader__TotalAmount,InvoiceHeader__Taxes__TaxItem__TaxRate,InvoiceHeader__Taxes__TaxItem__TaxBase,InvoiceHeader__Taxes__TaxItem__TaxAmount,Subscribers__Subscriber__MSISDN,Subscribers__Subscriber__SubscriberTotalNETAmount,Subscribers__Subscriber__InvoiceLines__FeeLines__Fee__Site,Subscribers__Subscriber__InvoiceLines__FeeLines__Fee__FeeType,Subscribers__Subscriber__InvoiceLines__FeeLines__Fee__FeeName,Subscribers__Subscriber__InvoiceLines__FeeLines__Fee__PeriodStart,Subscribers__Subscriber__InvoiceLines__FeeLines__Fee__PeriodEnd,Subscribers__Subscriber__InvoiceLines__FeeLines__Fee__FeeUOM,Subscribers__Subscriber__InvoiceLines__FeeLines__Fee__FeeNetAmount,Subscribers__Subscriber__InvoiceLines__FeeLines__Fee__VAT,Subscribers__Subscriber__InvoiceLines__UsageLines,Subscribers__Subscriber__InvoiceLines__UsageLines__Usage__Site,Subscribers__Subscriber__InvoiceLines__UsageLines__Usage__UsageItemName,Subscribers__Subscriber__InvoiceLines__UsageLines__Usage__Amount,Subscribers__Subscriber__InvoiceLines__UsageLines__Usage__Volume,Subscribers__Subscriber__InvoiceLines__UsageLines__Usage__UsageUOM,Subscribers__Subscriber__InvoiceLines__UsageLines__Usage__UsageItemNetAmount,Subscribers__Subscriber__InvoiceLines__UsageLines__Usage__VAT
,,,,,,,,,,,,,,,,,,,,,,421910666466,9.53,NOVEM IT s.r.o.,recurring_arrears,e-Net nekonečno 20GB,2024-11-01,2024-11-30,Money,9.5,20%,,NOVEM IT s.r.o.,Volania do siete O2,2.0,271.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421910666466,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,NOVEM IT s.r.o.,Prenesené dáta v SR (MB),4.0,181301248.0,Byte,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421910666466,,,,,,,,,,,NOVEM IT s.r.o.,Odoslané SMS do ostatných sietí SR,7.0,7.0,occurrence,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421910666466,,,,,,,,,,,NOVEM IT s.r.o.,Volania do siete O2 v rámci VPN,24.0,2275.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421910666466,,,,,,,,,,,NOVEM IT s.r.o.,Prenesené dáta v SR (MB),27.0,21474836480.0,Byte,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421910666466,,,,,,,,,,,NOVEM IT s.r.o.,Volania do ostatných sietí SR,12.0,885.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948222923,15.93,NOVEM IT s.r.o.,recurring_arrears,e-Net nekonečno 50GB,2024-11-01,2024-11-30,Money,15.9,20%,,NOVEM IT s.r.o.,Prenesené dáta v SR (MB),30.0,16203398144.0,Byte,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948222923,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421915447432,2.2588,NOVEM IT s.r.o.,recurring_arrears,e-Net Fér bez dát,2024-11-01,2024-11-30,Money,0.15,20%,,NOVEM IT s.r.o.,Volania do siete O2 v rámci VPN,12.0,1578.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421915447432,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,NOVEM IT s.r.o.,Volania do siete O2,1.0,147.0,Second,0.1225,20%
,,,,,,,,,,,,,,,,,,,,,,421915447432,,,,,,,,,,,NOVEM IT s.r.o.,Odoslané SMS do ostatných sietí SR,5.0,5.0,occurrence,0.25,20%
,,,,,,,,,,,,,,,,,,,,,,421915447432,,,,,,,,,,,NOVEM IT s.r.o.,Prenesené dáta v SR (MB),30.0,52142080.0,Byte,0.2487,20%
,,,,,,,,,,,,,,,,,,,,,,421915447432,,,,,,,,,,,NOVEM IT s.r.o.,Volania do ostatných sietí SR,10.0,1749.0,Second,1.4576,20%
,,,,,,,,,,,,,,,,,,,,,,421948293515,0.93,NOVEM IT s.r.o.,recurring_arrears,"e-Net fér 0,5GB",2024-11-01,2024-11-30,Money,0.9,20%,,NOVEM IT s.r.o.,Volania do siete O2 v rámci VPN,1.0,33.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948293515,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421948222924,0.93,NOVEM IT s.r.o.,recurring_arrears,"e-Net fér 0,5GB",2024-11-01,2024-11-30,Money,0.9,20%,,NOVEM IT s.r.o.,Prenesené dáta v SR (MB),16.0,17408.0,Byte,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948222924,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421948347030,8.629999999999999,NOVEM IT s.r.o.,recurring_arrears,e-Net nekonečno 6GB,2024-11-01,2024-11-30,Money,8.6,20%,,NOVEM IT s.r.o.,Prenesené dáta v SR (MB),29.0,28754944.0,Byte,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948347030,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421948222919,3.03,NOVEM IT s.r.o.,recurring_arrears,"e-Net 150minút 0,5GB",2024-11-01,2024-11-30,Money,3.0,20%,,NOVEM IT s.r.o.,Volania do ostatných sietí SR,2.0,78.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948222919,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,NOVEM IT s.r.o.,Prenesené dáta v SR (MB),30.0,83636224.0,Byte,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948222919,,,,,,,,,,,NOVEM IT s.r.o.,Volania do ostatných sietí SR,14.0,2269.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421949342949,0.18,NOVEM IT s.r.o.,recurring_arrears,e-Net Fér bez dát,2024-11-01,2024-11-30,Money,0.15,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421949342949,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,Fees without SDP,0.0,NOVEM IT s.r.o.,recurring_arrears,VPN_NOVEM IT,2024-11-01,2024-11-30,Money,0.0,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,Fees without SDP,,NOVEM IT s.r.o.,recurring_arrears,VPN_NOVEM IT,2024-11-01,2024-11-30,Money,0.0,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421948222920,0.18,NOVEM IT s.r.o.,recurring_arrears,e-Net Fér bez dát,2024-11-01,2024-11-30,Money,0.15,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421948222920,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421908525333,0.18,NOVEM IT s.r.o.,recurring_arrears,e-Net Fér bez dát,2024-11-01,2024-11-30,Money,0.15,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421908525333,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421917495247,0.18,NOVEM IT s.r.o.,recurring_arrears,e-Net Fér bez dát,2024-11-01,2024-11-30,Money,0.15,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421917495247,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421940499488,0.18,NOVEM IT s.r.o.,recurring_arrears,e-Net Fér bez dát,2024-11-01,2024-11-30,Money,0.15,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421940499488,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421940946913,0.18,NOVEM IT s.r.o.,recurring_arrears,e-Net Fér bez dát,2024-11-01,2024-11-30,Money,0.15,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421940946913,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421940946914,0.18,NOVEM IT s.r.o.,recurring_arrears,e-Net Fér bez dát,2024-11-01,2024-11-30,Money,0.15,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421940946914,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421940946915,0.18,NOVEM IT s.r.o.,recurring_arrears,e-Net Fér bez dát,2024-11-01,2024-11-30,Money,0.15,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421940946915,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421940946918,0.18,NOVEM IT s.r.o.,recurring_arrears,e-Net Fér bez dát,2024-11-01,2024-11-30,Money,0.15,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421940946918,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421944330974,0.18,NOVEM IT s.r.o.,recurring_arrears,e-Net Fér bez dát,2024-11-01,2024-11-30,Money,0.15,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421944330974,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421948099870,0.18,NOVEM IT s.r.o.,recurring_arrears,e-Net Fér bez dát,2024-11-01,2024-11-30,Money,0.15,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421948099870,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421948123046,0.18,NOVEM IT s.r.o.,recurring_arrears,e-Net Fér bez dát,2024-11-01,2024-11-30,Money,0.15,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421948123046,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421948212406,0.18,NOVEM IT s.r.o.,recurring_arrears,e-Net Fér bez dát,2024-11-01,2024-11-30,Money,0.15,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421948212406,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421948251288,0.18,NOVEM IT s.r.o.,recurring_arrears,e-Net Fér bez dát,2024-11-01,2024-11-30,Money,0.15,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421948251288,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421948254202,0.18,NOVEM IT s.r.o.,recurring_arrears,e-Net Fér bez dát,2024-11-01,2024-11-30,Money,0.15,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421948254202,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421948255842,0.18,NOVEM IT s.r.o.,recurring_arrears,e-Net Fér bez dát,2024-11-01,2024-11-30,Money,0.15,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421948255842,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421948274477,0.18,NOVEM IT s.r.o.,recurring_arrears,e-Net Fér bez dát,2024-11-01,2024-11-30,Money,0.15,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421948274477,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421948298307,0.18,NOVEM IT s.r.o.,recurring_arrears,e-Net Fér bez dát,2024-11-01,2024-11-30,Money,0.15,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421948298307,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421948304181,0.18,NOVEM IT s.r.o.,recurring_arrears,e-Net Fér bez dát,2024-11-01,2024-11-30,Money,0.15,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421948304181,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421948376020,0.18,NOVEM IT s.r.o.,recurring_arrears,e-Net Fér bez dát,2024-11-01,2024-11-30,Money,0.15,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421948376020,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421948411239,0.18,NOVEM IT s.r.o.,recurring_arrears,e-Net Fér bez dát,2024-11-01,2024-11-30,Money,0.15,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421948411239,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421948458588,0.18,NOVEM IT s.r.o.,recurring_arrears,e-Net Fér bez dát,2024-11-01,2024-11-30,Money,0.15,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421948458588,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421948607473,0.18,NOVEM IT s.r.o.,recurring_arrears,e-Net Fér bez dát,2024-11-01,2024-11-30,Money,0.15,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421948607473,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421948664819,0.18,NOVEM IT s.r.o.,recurring_arrears,e-Net Fér bez dát,2024-11-01,2024-11-30,Money,0.15,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421948664819,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421948737150,0.18,NOVEM IT s.r.o.,recurring_arrears,e-Net Fér bez dát,2024-11-01,2024-11-30,Money,0.15,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421948737150,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421948857714,0.18,NOVEM IT s.r.o.,recurring_arrears,e-Net Fér bez dát,2024-11-01,2024-11-30,Money,0.15,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421948857714,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421940948200,8.629999999999999,NOVEM IT s.r.o.,recurring_arrears,e-Net nekonečno 6GB,2024-11-01,2024-11-30,Money,8.6,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421940948200,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421948222925,3.03,NOVEM IT s.r.o.,recurring_arrears,"e-Net 150minút 0,5GB",2024-11-01,2024-11-30,Money,3.0,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421948222925,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421948650059,3.03,NOVEM IT s.r.o.,recurring_arrears,"e-Net 150minút 0,5GB",2024-11-01,2024-11-30,Money,3.0,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421948650059,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421905703043,3.03,NOVEM IT s.r.o.,recurring_arrears,"e-Net 150minút 0,5GB",2024-11-01,2024-11-30,Money,3.0,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421905703043,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421948596887,3.03,NOVEM IT s.r.o.,recurring_arrears,"e-Net 150minút 0,5GB",2024-11-01,2024-11-30,Money,3.0,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421948596887,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421948689951,3.03,NOVEM IT s.r.o.,recurring_arrears,"e-Net 150minút 0,5GB",2024-11-01,2024-11-30,Money,3.0,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421948689951,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421948955396,0.93,NOVEM IT s.r.o.,recurring_arrears,"e-Net fér 0,5GB",2024-11-01,2024-11-30,Money,0.9,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421948955396,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421908778014,0.93,NOVEM IT s.r.o.,recurring_arrears,"e-Net fér 0,5GB",2024-11-01,2024-11-30,Money,0.9,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421908778014,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421907695136,0.93,NOVEM IT s.r.o.,recurring_arrears,"e-Net fér 0,5GB",2024-11-01,2024-11-30,Money,0.9,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421907695136,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421949014605,0.93,NOVEM IT s.r.o.,recurring_arrears,"e-Net fér 0,5GB",2024-11-01,2024-11-30,Money,0.9,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421949014605,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421918129560,0.18,NOVEM IT s.r.o.,recurring_arrears,e-Net Fér bez dát,2024-11-01,2024-11-30,Money,0.15,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421918129560,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421948200322,8.629999999999999,NOVEM IT s.r.o.,recurring_arrears,e-Net nekonečno 6GB,2024-11-01,2024-11-30,Money,8.6,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421948200322,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421948222904,0.18,NOVEM IT s.r.o.,recurring_arrears,e-Net Fér bez dát,2024-11-01,2024-11-30,Money,0.15,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421948222904,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421948222903,0.18,NOVEM IT s.r.o.,recurring_arrears,e-Net Fér bez dát,2024-11-01,2024-11-30,Money,0.15,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421948222903,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421948222902,0.18,NOVEM IT s.r.o.,recurring_arrears,e-Net Fér bez dát,2024-11-01,2024-11-30,Money,0.15,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421948222902,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421949014603,4.33,NOVEM IT s.r.o.,recurring_arrears,e-Net fér 6GB,2024-11-01,2024-11-30,Money,4.3,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421949014603,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421948222907,4.73,NOVEM IT s.r.o.,recurring_arrears,e-Net fér 10GB,2024-11-01,2024-11-30,Money,4.7,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421948222907,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421948222905,0.18,NOVEM IT s.r.o.,recurring_arrears,e-Net Fér bez dát,2024-11-01,2024-11-30,Money,0.15,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421948222905,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421911846371,2.732,NOVEM IT s.r.o.,recurring_arrears,e-Net 250minut 6GB,2024-11-19,2024-11-30,Money,2.72,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421911846371,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-19,2024-11-30,Money,0.012,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421911846371,3.498,NOVEM IT s.r.o.,recurring_arrears,e-Net 150minut 6GB,2024-11-01,2024-11-19,Money,3.48,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421911846371,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-19,Money,0.018,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421949014604,5.719,NOVEM IT s.r.o.,recurring_arrears,e-Net fér 30GB,2024-11-01,2024-11-20,Money,5.7,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421949014604,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-20,Money,0.019,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421948049282,7.1579999999999995,NOVEM IT s.r.o.,recurring_arrears,e-Net nekonečno 30GB,2024-11-01,2024-11-19,Money,7.14,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421948049282,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-19,Money,0.018,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421940046755,0.18,NOVEM IT s.r.o.,recurring_arrears,e-Net Fér bez dát,2024-11-01,2024-11-30,Money,0.15,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421940046755,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,,,,,,,
